id,title,year,fiction_subject,audiobook_subject,nonfiction_subject,fantasy_subject,romance_subject,contemporary_subject,young adult_subject,adult_subject,mystery_subject,biography_subject,memoir_subject,historical fiction_subject,thriller_subject,historical_subject,science_fiction_subject,history_subject,humor_subject,horror_subject,lgbt_subject,mystery_thriller_subject
55883882,"Monstress, Volume 1: Awakening",2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27168412,Dark Night: A True Batman Story,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25761329,"Lumberjanes, Vol. 3: A Terrible Plan",2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28204534,"Paper Girls, Volume 1",2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29812803,Black Panther (2016-2018) #1,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29990987,DC Universe: Rebirth (2016) #1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28762820,"Rat Queens, Vol. 3: Demons",2016,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25853351,"The Wicked + The Divine, Vol. 3: Commercial Suicide",2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25618818,Rosalie Lightning: A Graphic Memoir,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
27163019,"The Vision, Vol. 1: Little Worse Than a Man",2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27245604,Small Gods: A Discworld Graphic Novel,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22694572,Something New: Tales from a Makeshift Bride,2016,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25652706,Patience,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28862254,"White Sand, Volume 1",2016,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29436571,March: Book Three,2016,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
30075802,The Princess Saves Herself in This One,2016,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29431081,The Universe of Us (Volume 4),2016,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26196204,Then Come Back: The Lost Neruda Poems,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28871313,Graffiti,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26031215,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",2016,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25897953,Booked,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25986828,Today Means Amen,2016,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29996717,Beautiful And Damned,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29059581,Stuff I've Been Feeling Lately,2016,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30230550,La Douleur Exquise,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499443,Whiskey Words & a Shovel II,2016,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30245389,Night Sky with Exit Wounds,2016,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28818619,Even This Page Is White,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25746714,The Type,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30227846,Bitter Sweet Love,2016,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28503713,The Rain in Portugal,2016,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28482146,Tales of a Receding Hairline,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26114310,Look: Poems,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29872928,Field Guide to the End of the World,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25664566,The Darkening Trapeze: Last Poems,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25203675,The Star-Touched Queen,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31115325,Like a Boss,2016,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21979832,The Girl from Everywhere,2016,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
28815371,The Mothers,2016,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27015399,A Promise of Fire,2016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25064648,The Reader,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30514112,The Sister,2016,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
26025588,Behold the Dreamers,2016,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26530351,Here Comes the Sun,2016,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22929602,What Belongs to You,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28110139,The City Baker's Guide to Country Living,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27037954,Center Ring,2016,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29448966,"Beat the Rain: A dark, twisting 'fall out of love' story with an epic end you won’t see coming",2016,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25614492,Salt to the Sea,2016,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26721568,The Problem with Forever,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28763485,The Sun Is Also a Star,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29559363,A Thousand Boy Kisses,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17838528,The Unexpected Everything,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24529123,This Is Where It Ends,2016,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
25486998,P.S. I Like You,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23272028,A Study in Charlotte,2016,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
28686840,Holding Up the Universe,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26156987,If I Was Your Girl,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25739107,The Serpent King,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25785649,The Way I Used to Be,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22692740,Symptoms of Being Human,2016,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25756328,Love & Gelato,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25893582,Tell Me Three Things,2016,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17928147,Walk the Edge,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25663637,When We Collided,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28512548,The Female of the Species,2016,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
30065209,First Kiss,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25022128,Inferno,2016,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26073150,A Court of Mist and Fury,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25494343,Lady Midnight,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28260587,Empire of Storms,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27840861,Crooked Kingdom,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17378527,The Raven King,2016,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23174274,Glass Sword,2016,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26074181,The Crown,2016,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15704486,Calamity,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18584855,Heartless,2016,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25558608,A Torch Against the Night,2016,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27220730,We Are the Ants,2016,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23308084,The Rose & the Dagger,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20443235,The Winner's Kiss,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27161189,United as One,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25776221,Rebel of the Sands,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29236299,Gemina,2016,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26795352,My Lady Jane,2016,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
28588345,The Midnight Star,2016,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27190613,And I Darken,2016,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
27064385,Ivory and Bone,2016,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26252859,The Hidden Oracle,2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22098550,Pax,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27904311,The Hammer of Thor,2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
27415451,An Author's Odyssey,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28110143,Furthermore,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17731927,Summerlost,2016,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25387393,Mr. Lemoncello's Library Olympics,2016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25817353,The Apprentice's Quest,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25937866,Raymie Nightingale,2016,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13612965,The Bronze Key,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26026063,Wolf Hollow,2016,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
25937857,Hour of the Bees,2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23922381,The Creeping Shadow,2016,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26030734,The Wild Robot,2016,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23203257,Lily and Dunkin,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25749841,Death Weavers (4),2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25779100,Escaping Peril,2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25817074,All Rise for the Honorable Perry T. Cook,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26114421,The Dark Talent,2016,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27833683,Dr. Fell and the Playground of Doom,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27247476,The Thank You Book,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28645670,They All Saw A Cat,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26030671,Are We There Yet?,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28863341,What Do You Do With a Problem?,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25785760,"Ida, Always",2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28686931,A Child of Books,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25689038,Nobody Likes a Goblin,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28507895,"Ada Twist, Scientist: A Picture Book",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27064356,Otter Goes to School,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28586748,We Found a Hat,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26244910,Thunder Boy Jr.,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25332008,When Green Becomes Tomatoes: Poems for All Seasons,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25817352,Worm Loves Worm,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25489475,Snappsy the Alligator,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25689022,School's First Day of School,2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25785644,"A Hungry Lion, or A Dwindling Assortment of Animals",2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24833423,Twenty Yawns,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26031162,Flora and the Peacocks,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28691962,King Baby,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25897837,Maybe Something Beautiful: How Art Transformed a Neighborhood,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24817626,Go Set a Watchman,2015,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24941288,After You,2015,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22875451,The Royal We,2015,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22822858,A Little Life,2015,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23604559,My Grandmother Asked Me to Tell You She's Sorry,2015,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24612118,Fates and Furies,2015,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22716194,Inside the O'Briens,2015,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23209971,Girl at War,2015,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
23602562,Our Souls at Night,2015,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23417396,Trail of Broken Wings,2015,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23398961,The Sound of Glass,2015,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23398625,Kitchens of the Great Midwest,2015,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21853633,First Frost,2015,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22217702,The Secret Wisdom of the Earth,2015,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
24452249,Did You Ever Have a Family,2015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23447506,When the Moon is Low,2015,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22318507,A Spool of Blue Thread,2015,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23901089,The Perfect Son,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21535546,Signs Preceding the End of the World,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23754479,Purity,2015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22557272,The Girl on the Train,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23492589,Finders Keepers,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
25735012,Career of Evil,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22571696,Obsession in Death,2015,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25465056,Pretty Girls,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
25379213,Marrow,2015,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
24586590,The Nature of the Beast,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23460947,The English Spy,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21489683,Die Again,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
22571540,The Stranger,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21437200,Mr. Kiss and Tell,2015,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
23153154,Memory Man,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
20892558,Lamentation,2015,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
25074850,The Girl in the Spider's Web,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
20767918,The Escape,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
21936809,The Kind Worth Killing,2015,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23281640,Gathering Prey,2015,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
23602561,The Cartel,2015,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
21874813,As Chimney Sweepers Come to Dust,2015,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
22609317,Luckiest Girl Alive,2015,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
21853621,The Nightingale,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3722183,A God in Ruins,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23209927,At the Water's Edge,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22609433,Rebel Queen,2015,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
23899174,In the Unlikely Event,2015,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22450859,The Boston Girl,2015,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22544024,Secrets of a Charmed Life,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23492741,The Marriage of Opposites,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23995231,Circling the Sun,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22221136,A Desperate Fortune,2015,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22571629,The Architect's Apprentice,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25106953,The Taming of the Queen,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22609128,The Lake House,2015,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
23014759,Letters to the Lost,2015,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22635858,The Bookseller,2015,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22543480,Epitaph,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24611868,The Gilded Hour,2015,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22585891,Mademoiselle Chanel,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23719378,Girl Waits with Gun,2015,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
22929476,Flood of Fire,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22522808,Trigger Warning: Short Fictions and Disturbances,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22055262,A Darker Shade of Magic,2015,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16065004,Shadows of Self,2015,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17333171,Magic Shifts,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24876258,The Aeronaut's Windlass,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23157777,Fool's Quest,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21457243,Vision in Silver,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22571699,Dead Heat,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12444297,Burned,2015,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19161852,The Fifth Season,2015,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22698568,The Invasion of the Tearling,2015,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23398677,The Liar's Key,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22522805,The Buried Giant,2015,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24435364,Yield the Night,2015,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13630171,The Skull Throne,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17901125,The Mime Order,2015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20883847,The Autumn Republic,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24969093,Recurve,2015,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23431347,Boundary Crossed,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22055280,The Providence of Fire,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22609310,Confess,2015,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25644601,Grey,2015,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22571583,The Shadows,2015,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24920901,The Deal,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17876893,Captivated by You,2015,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23356038,Wicked,2015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23341855,Ride Steady,2015,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20665087,The Secret of Pembrooke Park,2015,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22717015,Beautiful Redemption,2015,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17828895,Never Judge a Lady by Her Cover,2015,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
23281906,The Liar,2015,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23252517,The Law of Moses,2015,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26072113,Souls Unfractured,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21853679,Deep,2015,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137513,Him,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23398680,Hero,2015,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26721257,The Air He Breathes,2015,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26783347,Hollywood Dirt,2015,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22675992,Thoughtful,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25205070,Consolation,2015,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20697410,Golden Son,2015,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
22826126,Seveneves,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24388326,The Heart Goes Last,2015,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23129410,Welcome to Night Vale,2015,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
23209924,The Water Knife,2015,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16278318,Armada,2015,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25134015,Star Wars: Aftermath,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24819470,Ancillary Mercy,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23168809,The End of All Things,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23164927,The Fold,2015,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
25400043,Nemesis Games,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26771521,Beacon 23,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23168817,The Dark Forest,2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21412172,Strands of Sorrow,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24876178,Warship,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
